facility_id,reporting_quarter,facility_name,district,province,tier_level,gps_lat,gps_lon,nicu_available,nicu_beds,incubators_functional,incubators_total,radiant_warmers,phototherapy_units,cpap_machines,resuscitation_tables,kangaroo_care_space,electricity_reliable,backup_generator,newborn_protocol_exists,protocol_last_updated,death_audits_conducted_pct,staff_trained_on_protocol_pct,quality_improvement_active,supervision_visits_quarterly,hmis_reporting_completeness,bag_mask_ventilation_competency,thermal_care_protocol_compliance,infection_prevention_score,total_nurses,neonatal_trained_nurses,midwives,obstetricians,pediatricians,neonatologists,anesthetists,last_neonatal_training_date,staff_per_delivery_2024,night_shift_coverage,avg_referral_time_hrs,referrals_out_monthly,referrals_in_monthly,oxygen_cylinders_available,oxygen_concentrators,oxygen_plant,ambulance_available,kangaroo_care_practiced,essential_drugs_stockouts_days,antibiotics_available,surfactant_available,referral_feedback_rate,total_deliveries,live_births,neonatal_deaths_0_7d,neonatal_deaths_8_28d,stillbirths,death_birth_asphyxia,death_prematurity,death_sepsis,death_congenital,death_other,preterm_births_28_32w,preterm_births_32_37w,apgar_less_7_at_5min,birth_weight_less_2500g,avg_gestational_age
RWA070,2024Q3,Rwamagana Hospital,Rwamagana,Eastern,Health Center,-1.1962,30.6499,No,0,3,4,3,1,0,1,Yes,No,No,Yes,2024-05-01,24,20,No,2,66,39,16,41,16,1,5,2,1,0,1,2021-12-01,0.01,Partial,1.8,19,15,3,1,No,No,Partial,16,Sometimes,No,35,306,296,12,5,10,4,4,3,0,6,10,34,15,48,38.166666666666664
RWA070,2024Q4,Rwamagana Hospital,Rwamagana,Eastern,Health Center,-1.1962,30.6499,No,0,3,4,3,1,0,1,Yes,No,No,Yes,2024-05-01,24,20,No,2,66,39,16,41,16,1,5,2,1,0,1,2021-12-01,0.01,Partial,1.8,19,15,3,1,No,No,Partial,16,Sometimes,No,35,193,188,8,3,5,3,2,1,0,5,6,17,11,27,36.95
RWA071,2024Q1,Rwamagana Health Center 1,Rwamagana,Eastern,Health Center,-2.8222,30.4514,No,0,3,5,0,1,0,1,Yes,No,No,Yes,2024-12-01,12,22,No,1,52,37,24,49,21,0,12,0,0,0,1,,0.01,,3.5,35,9,3,0,No,Yes,No,19,Sometimes,No,20,362,352,17,5,10,4,4,3,0,11,13,32,17,56,37.85
RWA071,2024Q2,Rwamagana Health Center 1,Rwamagana,Eastern,Health Center,-2.8222,30.4514,No,0,3,5,0,1,0,1,Yes,No,No,Yes,2024-12-01,12,22,No,1,52,37,24,49,21,0,12,0,0,0,1,,0.01,,3.5,35,9,3,0,No,Yes,No,19,Sometimes,No,20,302,293,13,5,9,4,4,4,0,6,8,26,18,41,37.166666666666664
RWA071,2024Q3,Rwamagana Health Center 1,Rwamagana,Eastern,Health Center,-2.8222,30.4514,No,0,3,5,0,1,0,1,Yes,No,No,Yes,2024-12-01,12,22,No,1,52,37,24,49,21,0,12,0,0,0,1,,0.01,,3.5,35,9,3,0,No,Yes,No,19,Sometimes,No,20,313,308,15,4,5,5,4,2,0,8,10,30,18,44,37.13333333333333
RWA071,2024Q4,Rwamagana Health Center 1,Rwamagana,Eastern,Health Center,-2.8222,30.4514,No,0,3,5,0,1,0,1,Yes,No,No,Yes,2024-12-01,12,22,No,1,52,37,24,49,21,0,12,0,0,0,1,,0.01,,3.5,35,9,3,0,No,Yes,No,19,Sometimes,No,20,171,167,9,3,4,2,2,2,0,6,6,18,5,22,37.45
RWA072,2024Q1,Rwamagana Health Center 2,Rwamagana,Eastern,Provincial,-2.1252,29.9374,Partial,0,3,6,3,5,1,3,No,Yes,No,Yes,2023-11-01,81,62,No,2,95,49,50,67,36,3,14,3,2,0,3,2023-08-01,0.01,Partial,2.8,27,43,7,3,No,No,Yes,6,Usually,No,75,1003,973,24,7,30,8,8,6,1,8,34,102,51,125,38.1
RWA072,2024Q2,Rwamagana Health Center 2,Rwamagana,Eastern,Provincial,-2.1252,29.9374,Partial,0,3,6,3,5,1,3,No,Yes,No,Yes,2023-11-01,81,62,No,2,95,49,50,67,36,3,14,3,2,0,3,2023-08-01,0.01,Partial,2.8,27,43,7,3,No,No,Yes,6,Usually,No,75,777,751,17,6,26,6,6,6,0,5,28,94,38,129,37.6
RWA072,2024Q3,Rwamagana Health Center 2,Rwamagana,Eastern,Provincial,-2.1252,29.9374,Partial,0,3,6,3,5,1,3,No,Yes,No,Yes,2023-11-01,81,62,No,2,95,49,50,67,36,3,14,3,2,0,3,2023-08-01,0.01,Partial,2.8,27,43,7,3,No,No,Yes,6,Usually,No,75,962,936,26,8,26,9,8,7,0,10,31,87,47,156,37.86666666666667
RWA072,2024Q4,Rwamagana Health Center 2,Rwamagana,Eastern,Provincial,-2.1252,29.9374,Partial,0,3,6,3,5,1,3,No,Yes,No,Yes,2023-11-01,81,62,No,2,95,49,50,67,36,3,14,3,2,0,3,2023-08-01,0.01,Partial,2.8,27,43,7,3,No,No,Yes,6,Usually,No,75,608,591,15,5,17,6,6,4,2,2,22,53,34,84,36.8
GAT073,2024Q1,Gatsibo Hospital,Gatsibo,Eastern,Health Center,-1.6767,29.7247,No,0,2,2,0,0,0,1,Yes,Yes,Yes,Yes,2025-04-01,36,29,No,1,68,31,10,53,19,2,7,1,1,0,0,2023-01-01,0.01,,3.9,34,8,2,2,No,No,No,24,Rarely,No,30,339,327,12,6,12,2,3,2,0,11,13,30,14,46,37.1
GAT073,2024Q2,Gatsibo Hospital,Gatsibo,Eastern,Health Center,-1.6767,29.7247,No,0,2,2,0,0,0,1,Yes,Yes,Yes,Yes,2025-04-01,36,29,No,1,68,31,10,53,19,2,7,1,1,0,0,2023-01-01,0.01,,3.9,34,8,2,2,No,No,No,24,Rarely,No,30,245,237,10,4,8,2,3,1,0,8,7,24,11,37,37.86666666666667
GAT073,2024Q3,Gatsibo Hospital,Gatsibo,Eastern,Health Center,-1.6767,29.7247,No,0,2,2,0,0,0,1,Yes,Yes,Yes,Yes,2025-04-01,36,29,No,1,68,31,10,53,19,2,7,1,1,0,0,2023-01-01,0.01,,3.9,34,8,2,2,No,No,No,24,Rarely,No,30,238,231,12,4,7,4,3,2,0,7,7,25,13,31,37.300000000000004
GAT073,2024Q4,Gatsibo Hospital,Gatsibo,Eastern,Health Center,-1.6767,29.7247,No,0,2,2,0,0,0,1,Yes,Yes,Yes,Yes,2025-04-01,36,29,No,1,68,31,10,53,19,2,7,1,1,0,0,2023-01-01,0.01,,3.9,34,8,2,2,No,No,No,24,Rarely,No,30,219,213,9,3,6,3,3,2,0,4,7,30,9,32,37.35
GAT074,2024Q1,Gatsibo Health Center 1,Gatsibo,Eastern,Health Center,-2.6385,30.6794,No,0,3,4,0,1,0,2,Yes,No,Yes,Yes,2025-04-01,26,5,No,0,77,41,25,44,28,0,6,0,1,0,1,2023-12-01,0.01,,1.9,21,14,2,1,No,Yes,No,19,Rarely,No,46,343,334,15,6,9,5,4,2,1,9,9,42,17,42,37.375
GAT074,2024Q2,Gatsibo Health Center 1,Gatsibo,Eastern,Health Center,-2.6385,30.6794,No,0,3,4,0,1,0,2,Yes,No,Yes,Yes,2025-04-01,26,5,No,0,77,41,25,44,28,0,6,0,1,0,1,2023-12-01,0.01,,1.9,21,14,2,1,No,Yes,No,19,Rarely,No,46,306,297,17,5,9,5,5,5,0,7,8,26,15,50,37.63333333333333
GAT074,2024Q3,Gatsibo Health Center 1,Gatsibo,Eastern,Health Center,-2.6385,30.6794,No,0,3,4,0,1,0,2,Yes,No,Yes,Yes,2025-04-01,26,5,No,0,77,41,25,44,28,0,6,0,1,0,1,2023-12-01,0.01,,1.9,21,14,2,1,No,Yes,No,19,Rarely,No,46,172,166,7,2,6,2,1,0,0,6,4,19,7,25,37.1
GAT074,2024Q4,Gatsibo Health Center 1,Gatsibo,Eastern,Health Center,-2.6385,30.6794,No,0,3,4,0,1,0,2,Yes,No,Yes,Yes,2025-04-01,26,5,No,0,77,41,25,44,28,0,6,0,1,0,1,2023-12-01,0.01,,1.9,21,14,2,1,No,Yes,No,19,Rarely,No,46,201,197,10,2,4,3,2,3,0,4,5,19,13,33,37.099999999999994
GAT075,2024Q1,Gatsibo Health Center 2,Gatsibo,Eastern,Provincial,-1.1249,30.5878,No,0,5,7,3,4,2,3,Yes,Yes,Yes,Outdated,2022-10-01,84,70,No,2,81,60,45,71,35,2,13,3,2,0,2,2023-12-01,0.01,Full,2.1,34,39,8,5,No,Yes,Yes,14,Usually,No,60,1180,1157,26,10,23,10,8,7,1,10,34,122,60,165,37.65
GAT075,2024Q2,Gatsibo Health Center 2,Gatsibo,Eastern,Provincial,-1.1249,30.5878,No,0,5,7,3,4,2,3,Yes,Yes,Yes,Outdated,2022-10-01,84,70,No,2,81,60,45,71,35,2,13,3,2,0,2,2023-12-01,0.01,Full,2.1,34,39,8,5,No,Yes,Yes,14,Usually,No,60,851,826,18,8,25,7,6,5,2,6,24,96,42,129,37.233333333333334
GAT075,2024Q3,Gatsibo Health Center 2,Gatsibo,Eastern,Provincial,-1.1249,30.5878,No,0,5,7,3,4,2,3,Yes,Yes,Yes,Outdated,2022-10-01,84,70,No,2,81,60,45,71,35,2,13,3,2,0,2,2023-12-01,0.01,Full,2.1,34,39,8,5,No,Yes,Yes,14,Usually,No,60,861,835,17,6,26,6,5,4,1,7,27,110,39,105,37.800000000000004
GAT075,2024Q4,Gatsibo Health Center 2,Gatsibo,Eastern,Provincial,-1.1249,30.5878,No,0,5,7,3,4,2,3,Yes,Yes,Yes,Outdated,2022-10-01,84,70,No,2,81,60,45,71,35,2,13,3,2,0,2,2023-12-01,0.01,Full,2.1,34,39,8,5,No,Yes,Yes,14,Usually,No,60,667,640,17,8,27,6,6,5,1,7,19,73,36,68,37.1
GAT076,2024Q1,Gatsibo Health Center 3,Gatsibo,Eastern,District,-2.5902,29.387,No,0,0,2,2,0,0,1,No,No,Yes,Yes,2024-06-01,10,5,No,1,67,10,20,31,24,2,12,2,0,0,0,,0.01,Partial,3.2,30,3,1,0,No,No,No,11,Rarely,No,23,639,621,27,12,18,10,10,8,2,9,19,68,28,85,37.25
GAT076,2024Q2,Gatsibo Health Center 3,Gatsibo,Eastern,District,-2.5902,29.387,No,0,0,2,2,0,0,1,No,No,Yes,Yes,2024-06-01,10,5,No,1,67,10,20,31,24,2,12,2,0,0,0,,0.01,Partial,3.2,30,3,1,0,No,No,No,11,Rarely,No,23,542,528,28,13,14,9,11,9,3,9,19,54,22,80,37.53333333333333
GAT076,2024Q3,Gatsibo Health Center 3,Gatsibo,Eastern,District,-2.5902,29.387,No,0,0,2,2,0,0,1,No,No,Yes,Yes,2024-06-01,10,5,No,1,67,10,20,31,24,2,12,2,0,0,0,,0.01,Partial,3.2,30,3,1,0,No,No,No,11,Rarely,No,23,396,384,19,8,12,7,7,6,0,7,16,41,21,52,37.86666666666667
GAT076,2024Q4,Gatsibo Health Center 3,Gatsibo,Eastern,District,-2.5902,29.387,No,0,0,2,2,0,0,1,No,No,Yes,Yes,2024-06-01,10,5,No,1,67,10,20,31,24,2,12,2,0,0,0,,0.01,Partial,3.2,30,3,1,0,No,No,No,11,Rarely,No,23,256,249,13,4,7,4,4,3,0,6,7,27,14,39,38.25
GAT077,2024Q1,Gatsibo Health Center 4,Gatsibo,Eastern,District,-2.8738,30.5122,No,0,2,2,3,2,0,2,Yes,No,No,Outdated,2021-12-01,38,32,No,1,69,42,29,52,16,0,10,2,1,0,1,,0.01,Partial,2.6,32,4,2,0,No,Yes,Partial,17,Sometimes,No,44,605,593,30,11,12,11,11,10,3,6,17,67,29,102,38.025
GAT077,2024Q2,Gatsibo Health Center 4,Gatsibo,Eastern,District,-2.8738,30.5122,No,0,2,2,3,2,0,2,Yes,No,No,Outdated,2021-12-01,38,32,No,1,69,42,29,52,16,0,10,2,1,0,1,,0.01,Partial,2.6,32,4,2,0,No,Yes,Partial,17,Sometimes,No,44,493,478,24,8,15,9,8,6,2,7,11,57,22,64,36.73333333333333
GAT077,2024Q3,Gatsibo Health Center 4,Gatsibo,Eastern,District,-2.8738,30.5122,No,0,2,2,3,2,0,2,Yes,No,No,Outdated,2021-12-01,38,32,No,1,69,42,29,52,16,0,10,2,1,0,1,,0.01,Partial,2.6,32,4,2,0,No,Yes,Partial,17,Sometimes,No,44,365,355,18,6,10,5,7,4,0,8,12,39,21,41,37.13333333333333
GAT077,2024Q4,Gatsibo Health Center 4,Gatsibo,Eastern,District,-2.8738,30.5122,No,0,2,2,3,2,0,2,Yes,No,No,Outdated,2021-12-01,38,32,No,1,69,42,29,52,16,0,10,2,1,0,1,,0.01,Partial,2.6,32,4,2,0,No,Yes,Partial,17,Sometimes,No,44,291,283,15,6,8,5,5,4,1,6,9,33,18,55,37.45
KAY078,2024Q1,Kayonza Hospital,Kayonza,Eastern,Health Center,-2.6452,28.9773,No,0,0,1,1,2,0,1,No,No,Yes,Yes,2024-12-01,46,35,No,2,68,10,11,30,27,1,9,0,0,0,0,,0.01,,3.6,19,14,1,1,No,No,No,15,Sometimes,No,45,367,357,16,7,10,5,3,3,0,12,9,40,17,58,37.275
KAY078,2024Q2,Kayonza Hospital,Kayonza,Eastern,Health Center,-2.6452,28.9773,No,0,0,1,1,2,0,1,No,No,Yes,Yes,2024-12-01,46,35,No,2,68,10,11,30,27,1,9,0,0,0,0,,0.01,,3.6,19,14,1,1,No,No,No,15,Sometimes,No,45,252,246,12,2,6,3,2,2,0,7,8,29,12,39,37.666666666666664
KAY078,2024Q3,Kayonza Hospital,Kayonza,Eastern,Health Center,-2.6452,28.9773,No,0,0,1,1,2,0,1,No,No,Yes,Yes,2024-12-01,46,35,No,2,68,10,11,30,27,1,9,0,0,0,0,,0.01,,3.6,19,14,1,1,No,No,No,15,Sometimes,No,45,263,255,14,4,8,4,4,3,0,7,8,33,8,37,37.46666666666667
KAY078,2024Q4,Kayonza Hospital,Kayonza,Eastern,Health Center,-2.6452,28.9773,No,0,0,1,1,2,0,1,No,No,Yes,Yes,2024-12-01,46,35,No,2,68,10,11,30,27,1,9,0,0,0,0,,0.01,,3.6,19,14,1,1,No,No,No,15,Sometimes,No,45,191,184,9,3,7,3,3,2,0,4,4,15,10,25,38.0
KAY079,2024Q1,Kayonza Health Center 1,Kayonza,Eastern,Health Center,-2.7144,29.2544,No,0,2,3,3,2,0,1,No,No,Yes,Yes,2023-12-01,35,32,No,1,73,44,15,46,26,1,8,1,0,0,0,2024-07-01,0.02,,3.3,17,3,1,2,No,Yes,Partial,17,Sometimes,No,29,385,375,20,7,10,5,7,5,1,9,11,47,21,60,37.275000000000006
KAY079,2024Q2,Kayonza Health Center 1,Kayonza,Eastern,Health Center,-2.7144,29.2544,No,0,2,3,3,2,0,1,No,No,Yes,Yes,2023-12-01,35,32,No,1,73,44,15,46,26,1,8,1,0,0,0,2024-07-01,0.02,,3.3,17,3,1,2,No,Yes,Partial,17,Sometimes,No,29,277,268,11,4,9,2,2,2,0,9,6,31,9,44,37.0
KAY079,2024Q3,Kayonza Health Center 1,Kayonza,Eastern,Health Center,-2.7144,29.2544,No,0,2,3,3,2,0,1,No,No,Yes,Yes,2023-12-01,35,32,No,1,73,44,15,46,26,1,8,1,0,0,0,2024-07-01,0.02,,3.3,17,3,1,2,No,Yes,Partial,17,Sometimes,No,29,273,264,15,4,9,4,4,3,0,8,8,30,14,47,37.93333333333334
KAY079,2024Q4,Kayonza Health Center 1,Kayonza,Eastern,Health Center,-2.7144,29.2544,No,0,2,3,3,2,0,1,No,No,Yes,Yes,2023-12-01,35,32,No,1,73,44,15,46,26,1,8,1,0,0,0,2024-07-01,0.02,,3.3,17,3,1,2,No,Yes,Partial,17,Sometimes,No,29,144,141,6,3,3,1,2,1,0,5,2,16,7,18,37.75
KAY080,2024Q1,Kayonza Health Center 2,Kayonza,Eastern,Health Center,-1.6415,29.1771,No,0,1,1,1,2,0,1,No,Yes,Yes,Yes,2025-05-01,12,30,No,2,65,24,34,39,26,0,6,0,0,0,1,,0.01,,2.4,29,11,3,0,No,No,Partial,22,Rarely,No,46,350,337,20,5,13,6,6,4,1,8,11,33,17,54,36.925
KAY080,2024Q2,Kayonza Health Center 2,Kayonza,Eastern,Health Center,-1.6415,29.1771,No,0,1,1,1,2,0,1,No,Yes,Yes,Yes,2025-05-01,12,30,No,2,65,24,34,39,26,0,6,0,0,0,1,,0.01,,2.4,29,11,3,0,No,No,Partial,22,Rarely,No,46,264,256,9,5,8,3,3,1,0,7,4,26,7,42,37.300000000000004
KAY080,2024Q3,Kayonza Health Center 2,Kayonza,Eastern,Health Center,-1.6415,29.1771,No,0,1,1,1,2,0,1,No,Yes,Yes,Yes,2025-05-01,12,30,No,2,65,24,34,39,26,0,6,0,0,0,1,,0.01,,2.4,29,11,3,0,No,No,Partial,22,Rarely,No,46,284,274,12,5,10,3,4,3,0,7,6,33,19,39,37.86666666666667
KAY080,2024Q4,Kayonza Health Center 2,Kayonza,Eastern,Health Center,-1.6415,29.1771,No,0,1,1,1,2,0,1,No,Yes,Yes,Yes,2025-05-01,12,30,No,2,65,24,34,39,26,0,6,0,0,0,1,,0.01,,2.4,29,11,3,0,No,No,Partial,22,Rarely,No,46,158,153,6,3,5,1,1,1,0,6,5,20,8,20,37.349999999999994
KAY081,2024Q1,Kayonza Health Center 3,Kayonza,Eastern,District,-1.1125,30.5716,No,0,3,5,1,2,0,2,Yes,No,No,Yes,2025-10-01,28,28,No,0,84,11,27,54,33,1,8,1,0,0,0,2022-03-01,0.01,,2.8,19,13,4,0,No,No,No,27,Sometimes,No,31,485,473,20,10,12,7,6,7,1,9,14,60,26,70,37.125
KAY081,2024Q2,Kayonza Health Center 3,Kayonza,Eastern,District,-1.1125,30.5716,No,0,3,5,1,2,0,2,Yes,No,No,Yes,2025-10-01,28,28,No,0,84,11,27,54,33,1,8,1,0,0,0,2022-03-01,0.01,,2.8,19,13,4,0,No,No,No,27,Sometimes,No,31,361,348,17,7,13,5,6,4,1,8,12,41,14,44,37.13333333333333
KAY081,2024Q3,Kayonza Health Center 3,Kayonza,Eastern,District,-1.1125,30.5716,No,0,3,5,1,2,0,2,Yes,No,No,Yes,2025-10-01,28,28,No,0,84,11,27,54,33,1,8,1,0,0,0,2022-03-01,0.01,,2.8,19,13,4,0,No,No,No,27,Sometimes,No,31,416,401,16,8,15,5,6,5,1,7,9,42,22,71,37.53333333333333
KAY081,2024Q4,Kayonza Health Center 3,Kayonza,Eastern,District,-1.1125,30.5716,No,0,3,5,1,2,0,2,Yes,No,No,Yes,2025-10-01,28,28,No,0,84,11,27,54,33,1,8,1,0,0,0,2022-03-01,0.01,,2.8,19,13,4,0,No,No,No,27,Sometimes,No,31,332,325,14,6,7,4,5,5,1,5,14,30,12,56,37.7
KIR082,2024Q1,Kirehe Hospital,Kirehe,Eastern,District,-2.8557,29.143,No,0,2,4,0,2,0,2,Yes,Yes,No,Yes,2025-01-01,39,34,No,2,56,44,21,51,19,2,7,0,1,0,0,2022-02-01,0.01,Partial,2.3,15,3,5,2,No,Yes,Partial,21,Sometimes,No,49,665,648,37,12,17,14,12,11,2,10,21,69,29,100,37.3
KIR082,2024Q2,Kirehe Hospital,Kirehe,Eastern,District,-2.8557,29.143,No,0,2,4,0,2,0,2,Yes,Yes,No,Yes,2025-01-01,39,34,No,2,56,44,21,51,19,2,7,0,1,0,0,2022-02-01,0.01,Partial,2.3,15,3,5,2,No,Yes,Partial,21,Sometimes,No,49,402,388,14,7,14,5,5,4,0,7,11,48,19,54,37.23333333333333
KIR082,2024Q3,Kirehe Hospital,Kirehe,Eastern,District,-2.8557,29.143,No,0,2,4,0,2,0,2,Yes,Yes,No,Yes,2025-01-01,39,34,No,2,56,44,21,51,19,2,7,0,1,0,0,2022-02-01,0.01,Partial,2.3,15,3,5,2,No,Yes,Partial,21,Sometimes,No,49,457,447,26,7,10,7,8,6,2,10,17,48,18,62,37.26666666666667
KIR082,2024Q4,Kirehe Hospital,Kirehe,Eastern,District,-2.8557,29.143,No,0,2,4,0,2,0,2,Yes,Yes,No,Yes,2025-01-01,39,34,No,2,56,44,21,51,19,2,7,0,1,0,0,2022-02-01,0.01,Partial,2.3,15,3,5,2,No,Yes,Partial,21,Sometimes,No,49,274,265,12,4,9,3,3,4,1,5,6,24,18,33,37.400000000000006
KIR083,2024Q1,Kirehe Health Center 1,Kirehe,Eastern,District,-1.7162,30.2656,No,0,3,3,1,2,0,1,Yes,No,Yes,Yes,2024-09-01,28,10,No,1,76,44,17,55,30,1,5,1,0,0,0,2024-08-01,0.02,,1.2,27,4,3,0,No,No,Partial,10,Rarely,No,37,662,640,34,12,22,11,13,9,2,11,20,76,31,94,37.8
KIR083,2024Q2,Kirehe Health Center 1,Kirehe,Eastern,District,-1.7162,30.2656,No,0,3,3,1,2,0,1,Yes,No,Yes,Yes,2024-09-01,28,10,No,1,76,44,17,55,30,1,5,1,0,0,0,2024-08-01,0.02,,1.2,27,4,3,0,No,No,Partial,10,Rarely,No,37,398,385,17,7,13,5,6,6,1,6,11,40,24,53,37.6
KIR083,2024Q3,Kirehe Health Center 1,Kirehe,Eastern,District,-1.7162,30.2656,No,0,3,3,1,2,0,1,Yes,No,Yes,Yes,2024-09-01,28,10,No,1,76,44,17,55,30,1,5,1,0,0,0,2024-08-01,0.02,,1.2,27,4,3,0,No,No,Partial,10,Rarely,No,37,473,460,24,7,13,7,7,6,0,11,17,51,23,76,37.4
KIR083,2024Q4,Kirehe Health Center 1,Kirehe,Eastern,District,-1.7162,30.2656,No,0,3,3,1,2,0,1,Yes,No,Yes,Yes,2024-09-01,28,10,No,1,76,44,17,55,30,1,5,1,0,0,0,2024-08-01,0.02,,1.2,27,4,3,0,No,No,Partial,10,Rarely,No,37,314,305,11,7,9,5,5,3,0,5,10,33,12,33,37.55
KIR084,2024Q1,Kirehe Health Center 2,Kirehe,Eastern,Health Center,-1.2991,29.9801,No,0,3,5,0,1,0,2,Partial,No,Yes,Yes,2025-09-01,42,7,No,2,76,38,26,28,22,1,12,1,0,0,0,,0.01,Partial,3.7,17,10,2,2,No,No,No,30,Rarely,No,29,389,377,18,8,12,5,5,5,0,11,10,36,21,58,37.65
KIR084,2024Q2,Kirehe Health Center 2,Kirehe,Eastern,Health Center,-1.2991,29.9801,No,0,3,5,0,1,0,2,Partial,No,Yes,Yes,2025-09-01,42,7,No,2,76,38,26,28,22,1,12,1,0,0,0,,0.01,Partial,3.7,17,10,2,2,No,No,No,30,Rarely,No,29,238,230,12,3,8,3,3,3,0,6,7,26,12,30,37.46666666666667
KIR084,2024Q3,Kirehe Health Center 2,Kirehe,Eastern,Health Center,-1.2991,29.9801,No,0,3,5,0,1,0,2,Partial,No,Yes,Yes,2025-09-01,42,7,No,2,76,38,26,28,22,1,12,1,0,0,0,,0.01,Partial,3.7,17,10,2,2,No,No,No,30,Rarely,No,29,246,238,12,4,8,3,3,3,0,7,9,31,13,33,37.5
KIR084,2024Q4,Kirehe Health Center 2,Kirehe,Eastern,Health Center,-1.2991,29.9801,No,0,3,5,0,1,0,2,Partial,No,Yes,Yes,2025-09-01,42,7,No,2,76,38,26,28,22,1,12,1,0,0,0,,0.01,Partial,3.7,17,10,2,2,No,No,No,30,Rarely,No,29,199,191,10,2,8,2,3,2,0,5,6,22,12,20,37.85
KIR085,2024Q1,Kirehe Health Center 3,Kirehe,Eastern,Health Center,-1.8373,29.6902,No,0,1,1,3,2,0,1,Yes,Yes,No,Yes,2025-01-01,22,26,No,1,62,15,9,43,25,2,12,0,1,0,1,,0.01,Partial,1.2,31,7,1,2,No,No,No,30,Sometimes,No,35,287,278,14,5,9,3,4,2,1,9,8,32,14,43,37.325
KIR085,2024Q2,Kirehe Health Center 3,Kirehe,Eastern,Health Center,-1.8373,29.6902,No,0,1,1,3,2,0,1,Yes,Yes,No,Yes,2025-01-01,22,26,No,1,62,15,9,43,25,2,12,0,1,0,1,,0.01,Partial,1.2,31,7,1,2,No,No,No,30,Sometimes,No,35,298,291,11,4,7,3,3,3,0,6,8,30,18,42,38.03333333333333
KIR085,2024Q3,Kirehe Health Center 3,Kirehe,Eastern,Health Center,-1.8373,29.6902,No,0,1,1,3,2,0,1,Yes,Yes,No,Yes,2025-01-01,22,26,No,1,62,15,9,43,25,2,12,0,1,0,1,,0.01,Partial,1.2,31,7,1,2,No,No,No,30,Sometimes,No,35,239,230,10,4,9,3,3,2,0,6,8,28,15,35,37.86666666666667
KIR085,2024Q4,Kirehe Health Center 3,Kirehe,Eastern,Health Center,-1.8373,29.6902,No,0,1,1,3,2,0,1,Yes,Yes,No,Yes,2025-01-01,22,26,No,1,62,15,9,43,25,2,12,0,1,0,1,,0.01,Partial,1.2,31,7,1,2,No,No,No,30,Sometimes,No,35,136,131,5,2,5,1,1,1,0,4,4,13,4,15,37.150000000000006
NYA086,2024Q1,Nyagatare Hospital,Nyagatare,Eastern,Provincial,-2.0208,29.4007,No,0,8,10,5,5,1,2,Yes,No,Yes,Yes,2025-09-01,60,63,No,3,78,67,35,58,38,4,10,5,1,0,3,,0.02,Partial,3.1,22,24,5,5,No,Yes,Yes,15,Sometimes,No,51,1120,1093,26,11,27,8,7,6,1,15,34,97,59,171,37.575
NYA086,2024Q2,Nyagatare Hospital,Nyagatare,Eastern,Provincial,-2.0208,29.4007,No,0,8,10,5,5,1,2,Yes,No,Yes,Yes,2025-09-01,60,63,No,3,78,67,35,58,38,4,10,5,1,0,3,,0.02,Partial,3.1,22,24,5,5,No,Yes,Yes,15,Sometimes,No,51,747,728,14,6,19,4,5,5,0,6,28,95,44,109,37.86666666666667
NYA086,2024Q3,Nyagatare Hospital,Nyagatare,Eastern,Provincial,-2.0208,29.4007,No,0,8,10,5,5,1,2,Yes,No,Yes,Yes,2025-09-01,60,63,No,3,78,67,35,58,38,4,10,5,1,0,3,,0.02,Partial,3.1,22,24,5,5,No,Yes,Yes,15,Sometimes,No,51,810,783,17,10,27,6,7,5,1,8,19,92,45,109,37.43333333333333
NYA086,2024Q4,Nyagatare Hospital,Nyagatare,Eastern,Provincial,-2.0208,29.4007,No,0,8,10,5,5,1,2,Yes,No,Yes,Yes,2025-09-01,60,63,No,3,78,67,35,58,38,4,10,5,1,0,3,,0.02,Partial,3.1,22,24,5,5,No,Yes,Yes,15,Sometimes,No,51,578,562,15,6,16,5,5,4,1,6,20,52,27,104,38.2
NYA087,2024Q1,Nyagatare Health Center 1,Nyagatare,Eastern,Health Center,-2.5476,30.4071,No,0,2,3,1,2,0,2,No,No,No,Yes,2024-02-01,43,19,No,1,75,42,10,28,32,1,9,1,1,0,1,,0.01,Partial,3.8,27,11,2,1,No,No,Partial,33,Rarely,No,47,362,349,16,7,13,5,6,5,0,7,10,39,18,61,37.724999999999994
NYA087,2024Q2,Nyagatare Health Center 1,Nyagatare,Eastern,Health Center,-2.5476,30.4071,No,0,2,3,1,2,0,2,No,No,No,Yes,2024-02-01,43,19,No,1,75,42,10,28,32,1,9,1,1,0,1,,0.01,Partial,3.8,27,11,2,1,No,No,Partial,33,Rarely,No,47,246,238,12,4,8,4,4,4,0,4,5,24,15,32,38.266666666666666
NYA087,2024Q3,Nyagatare Health Center 1,Nyagatare,Eastern,Health Center,-2.5476,30.4071,No,0,2,3,1,2,0,2,No,No,No,Yes,2024-02-01,43,19,No,1,75,42,10,28,32,1,9,1,1,0,1,,0.01,Partial,3.8,27,11,2,1,No,No,Partial,33,Rarely,No,47,279,267,13,4,12,3,3,2,1,8,9,31,17,43,37.46666666666666
NYA087,2024Q4,Nyagatare Health Center 1,Nyagatare,Eastern,Health Center,-2.5476,30.4071,No,0,2,3,1,2,0,2,No,No,No,Yes,2024-02-01,43,19,No,1,75,42,10,28,32,1,9,1,1,0,1,,0.01,Partial,3.8,27,11,2,1,No,No,Partial,33,Rarely,No,47,168,163,7,3,5,2,2,1,1,4,4,17,9,21,37.95
